,width,height,class,xmin,ymin,xmax,ymax
699,4096,2668,B52,981,1503,3464,2022
700,2253,1609,F16,1191,809,1508,960
701,2253,1609,F16,444,936,759,1086
702,2253,1609,F16,625,618,943,771
703,2253,1609,F16,873,340,1198,506
704,2253,1609,F16,72,498,400,662
705,1088,612,F35,309,294,1061,462
706,1088,612,F35,545,80,1044,193
707,1200,800,F18,26,175,1097,611
708,1920,1281,F16,148,441,967,666
709,1920,1281,F16,912,504,1737,738
710,1920,1281,F16,518,559,1309,782
711,680,453,SR71,45,143,644,294
712,2028,974,F35,270,108,877,433
713,6371,4252,B1,371,1072,2626,1587
714,6371,4252,C130,2714,1317,4953,2099
715,6371,4252,C130,3351,1751,6163,2749
716,6371,4252,C130,4520,2866,6371,3872
717,1920,1279,EF2000,65,527,708,811
718,1920,1279,EF2000,626,515,1342,804
719,1920,1279,EF2000,1046,512,1808,807
720,2000,1333,MQ9,1496,310,1632,349
721,2000,1333,MQ9,79,372,2000,1163
722,563,299,Su57,1,65,563,256
723,4096,2731,AV8B,1,659,3675,2316
724,4096,2731,AV8B,2322,984,2969,1259
725,4096,2731,AV8B,3771,1073,4096,1202
726,1000,667,F35,101,61,891,444
727,1200,798,A10,269,287,1182,566
728,1200,798,A10,1,180,1200,681
729,3473,2778,F16,2942,2155,3039,2215
730,3473,2778,F16,2719,2157,2847,2222
731,3473,2778,F16,1869,2008,2416,2272
732,3473,2778,F16,2748,1786,3456,2257
733,3473,2778,F35,312,822,3155,2499
734,1329,2000,Rafale,46,1480,362,1692
735,1329,2000,Rafale,538,1257,845,1476
736,1329,2000,Rafale,365,892,665,1103
737,1329,2000,Rafale,987,1057,1272,1279
738,1329,2000,Rafale,749,698,1040,914
739,1329,2000,Rafale,437,302,732,510
740,1920,1080,EF2000,121,144,1056,407
741,2400,1479,J20,1,501,2199,1242
742,1600,906,F14,1,1,1600,595
743,1279,853,F16,154,114,1218,670
744,1200,675,F15,362,247,499,294
745,1000,714,F18,250,103,397,159
746,1023,795,U2,195,249,803,523
747,1920,1281,Rafale,45,558,1552,1095
748,1920,1281,C17,548,183,1920,1061
749,1000,600,Be200,535,75,924,263
750,2126,1601,Be200,151,293,2075,883
751,960,640,E2,110,158,827,551
752,1280,855,B2,499,94,1175,828
753,1280,855,F15,164,119,630,284
754,1000,667,Be200,122,234,900,449
755,1140,759,C130,163,343,298,440
756,4944,3404,B1,1,1731,4944,3357
757,3015,1696,F18,894,189,1046,251
758,1250,420,Su57,35,322,725,420
759,1250,420,Su57,219,1,1250,420
760,3600,2018,F35,719,430,1648,919
761,800,535,F16,19,114,59,142
762,800,535,F16,272,64,313,92
763,800,535,B2,537,111,727,145
764,4031,2687,EF2000,1714,1000,1758,1043
765,4031,2687,EF2000,1743,924,1788,970
766,4031,2687,EF2000,1775,851,1823,902
767,4031,2687,EF2000,1816,765,1866,819
768,4031,2687,EF2000,1859,644,1912,705
769,4031,2687,EF2000,1747,647,1799,708
770,4031,2687,EF2000,1638,650,1690,711
771,4031,2687,EF2000,2166,1035,2209,1078
772,4031,2687,EF2000,2072,946,2117,993
773,4031,2687,EF2000,2262,970,2308,1016
774,4031,2687,EF2000,2269,867,2316,916
775,4031,2687,EF2000,2079,844,2126,895
776,4031,2687,EF2000,2081,729,2131,785
777,4031,2687,EF2000,2184,634,2236,694
778,4031,2687,EF2000,2280,747,2330,802
779,1920,1280,Su57,200,308,1729,893
780,1800,1200,A10,1,510,560,798
781,1800,1200,F16,8,544,1200,813
782,1800,1200,F16,38,309,1792,749
783,1170,610,RQ4,144,341,383,452
784,1280,720,F35,485,214,793,317
785,1280,852,C5,736,106,1280,410
786,2734,4096,MQ9,663,789,2126,3457
787,1200,788,F4,679,423,1053,546
788,1200,788,F4,47,294,902,611
789,3046,2176,AV8B,385,313,2518,1390
790,1016,676,B2,456,152,539,341
791,1264,675,Be200,455,339,565,369
792,1960,1260,A400M,646,906,1560,1191
793,4096,2731,B52,438,799,3963,1643
794,770,433,Be200,323,63,453,160
795,1067,800,B1,265,373,479,567
796,1067,800,B1,259,175,466,358
797,1067,800,B1,700,208,901,375
798,1000,667,B2,566,234,849,271
799,800,497,J20,16,115,783,316
800,1280,698,V22,1149,199,1230,309
801,1280,698,V22,780,376,865,499
802,1280,698,V22,419,395,497,509
803,1280,698,V22,414,215,493,329
804,1280,698,V22,63,404,140,517
805,1280,698,V22,55,228,133,341
806,1000,666,B2,459,415,755,487
807,1500,938,F16,775,512,1500,914
808,1280,960,Be200,46,17,1241,945
809,1200,800,Tu160,767,375,965,546
810,1280,850,F4,86,159,1121,568
811,2100,1459,B2,604,173,1702,411
812,1280,720,F16,5,196,1077,553
813,673,458,Mig31,35,135,413,233
814,673,458,Mig31,106,152,636,346
815,1024,768,AG600,158,181,1024,464
816,1200,800,B2,568,360,661,443
817,1260,839,EF2000,85,1,1223,839
818,1000,667,A10,524,412,649,474
819,1000,667,A10,412,343,544,408
820,1000,667,A10,303,281,436,347
821,1000,667,A10,202,220,340,290
822,3660,2000,F4,503,465,3347,1130
823,780,520,U2,1,186,623,374
824,780,520,U2,716,143,774,154
825,4096,2731,Rafale,1589,1007,2358,1310
826,1200,900,V22,310,627,500,701
827,1200,900,V22,598,603,765,662
828,368,784,C5,153,426,259,482
829,5760,3840,AV8B,2692,1944,5760,2906
830,5760,3840,V22,3394,1201,3706,1377
831,5760,3840,V22,1008,388,1715,777
832,1092,682,YF23,107,8,1092,567
833,3383,1317,F16,1871,202,1949,278
834,1280,848,Su57,1,224,1280,566
835,735,413,J20,33,146,624,369
836,640,426,US2,257,160,361,193
837,3422,2281,Be200,482,302,1501,797
838,5616,3744,AV8B,3531,1479,4586,2008
839,640,480,F117,54,63,309,208
840,640,480,F117,54,225,294,414
841,640,480,F117,334,130,601,416
842,2048,1362,A10,344,650,934,952
843,3744,2674,Rafale,510,172,3488,2231
844,1200,800,Su57,733,268,1027,505
845,1000,667,MQ9,532,137,865,243
846,5184,3456,Vulcan,407,1230,3974,2201
847,970,545,J20,125,365,190,383
848,970,545,J20,332,334,388,351
849,970,545,J20,518,310,566,327
850,970,545,J20,692,290,735,309
851,970,545,J20,717,304,771,321
852,970,545,J20,764,322,816,339
853,970,545,J20,817,345,873,365
854,1136,852,F18,361,290,1087,573
855,1136,852,F18,289,127,847,364
856,1600,2400,A400M,845,1123,1368,1367
857,1280,852,Mirage2000,182,341,666,517
858,1280,852,Mirage2000,668,344,1148,511
859,2000,1500,Be200,245,334,1498,700
860,1600,900,F14,1520,458,1600,497
861,1600,900,F14,1366,363,1491,405
862,1600,900,F14,1174,317,1297,363
863,1600,900,SR71,707,290,910,349
864,1600,900,F4,457,333,592,370
865,1600,900,F4,254,387,389,425
866,1600,900,F4,1,421,105,462
867,3606,2333,Su34,101,711,1060,1258
868,3606,2333,Su34,977,771,1888,1313
869,3606,2333,Su34,1800,862,2700,1385
870,3606,2333,Su34,2633,973,3513,1492
871,3205,2089,F14,2619,39,2869,188
872,3205,2089,F14,2469,174,3118,548
873,3205,2089,F14,2106,1086,2841,1353
874,3205,2089,F14,1842,1401,2934,1906
875,3205,2089,F14,48,1639,789,1828
876,3205,2089,F14,25,727,815,950
877,4252,2835,Tornado,1,212,4164,2005
878,1536,1024,Vulcan,263,98,1262,835
879,3123,2082,F15,1,1,3123,2082
880,791,1024,C5,410,288,728,381
881,1168,876,V22,96,120,1008,707
882,4068,2458,A10,511,1978,1479,2210
883,4068,2458,A10,691,1846,2077,2235
884,4068,2458,A10,1882,2114,2183,2206
885,4068,2458,A10,2096,2100,2473,2206
886,4068,2458,A10,2507,2075,2978,2203
887,4068,2458,A10,2941,2042,3546,2202
888,4068,2458,A10,1381,1084,4068,2384
889,1440,960,F16,197,442,492,577
890,1440,960,MQ9,115,279,1351,613
891,800,1200,C130,1,201,800,1136
892,1024,683,F35,593,83,875,235
893,1024,683,F35,86,515,1024,683
894,1024,683,F35,534,448,1024,560
895,1024,882,Mirage2000,108,25,596,279
896,1024,882,Mirage2000,523,372,995,612
897,1024,882,Mirage2000,74,624,540,856
898,900,600,JAS39,10,140,881,436
899,1000,650,F117,27,88,965,481
900,1486,989,B2,53,375,576,483
901,513,600,F15,74,72,410,417
902,1072,372,F22,2,98,453,289
903,1072,372,F22,659,108,1065,283
904,1072,372,U2,316,101,802,228
905,3418,2279,Vulcan,705,1004,3063,1665
906,1920,1281,J20,201,795,495,885
907,1920,1281,J20,285,589,596,695
908,1920,1281,J20,458,225,794,357
909,1920,1281,J20,1393,240,1701,359
910,540,419,B1,114,166,473,283
911,3840,2160,B1,1068,770,2296,1040
912,3840,2160,F16,1213,467,2225,770
913,1000,667,Be200,391,282,664,341
914,1200,800,V22,508,400,563,428
915,2100,1400,US2,591,641,1299,854
916,1623,1080,A400M,459,622,1355,827
917,4096,2303,B1,1,1,4096,1739
918,1000,667,B2,85,116,1000,267
919,896,504,C17,204,141,421,343
920,1024,679,C17,629,216,927,312
921,1928,2892,F22,369,264,819,1239
922,1928,2892,F15,1139,1190,1504,1739
923,4096,2733,A10,2429,1059,2856,2015
924,1020,649,Be200,436,211,689,283
925,1920,1281,A400M,189,67,1920,984
926,3848,2549,JAS39,1057,1449,1914,2055
927,1920,1280,F18,285,147,1534,1070
928,3000,2045,Tornado,139,141,2643,1988
929,1000,667,AV8B,213,272,828,511
930,960,756,XB70,212,294,797,450
931,3030,2374,F15,738,780,2695,1603
932,1200,853,Su34,1,164,1200,634
933,1200,799,F15,807,255,1158,355
934,1200,799,SR71,65,334,990,529
935,4096,2730,AV8B,208,557,3867,2016
936,1280,720,XB70,1,135,1280,607
937,2100,1500,F35,1098,49,1363,205
938,1280,851,C5,110,37,1165,624
939,1200,800,Su34,24,135,1159,568
940,2000,1333,Mirage2000,462,801,1310,1171
941,1920,919,B52,672,74,755,95
942,1200,675,V22,410,150,867,440
943,1000,671,SR71,1,19,1000,459
944,2048,1365,JAS39,679,473,1044,674
945,1280,853,E2,237,59,1280,637
946,1280,853,Rafale,1,3,593,817
947,872,1080,Su57,331,204,554,810
948,1014,760,C17,416,297,622,352
949,1200,800,F15,374,122,1052,725
950,1200,900,US2,1,284,618,462
951,1200,675,Tu160,29,224,954,438
952,4288,2848,B1,50,686,3279,1635
953,4096,2731,F4,56,870,3874,2054
954,1000,667,B52,455,89,507,117
955,1000,667,B52,520,180,564,197
956,1000,667,F15,527,75,550,85
957,1000,667,F15,552,72,576,82
958,900,1200,US2,229,637,659,782
959,1205,658,F117,1,69,1205,658
960,768,1024,Vulcan,92,102,768,359
961,1800,1200,A400M,661,69,957,1080
962,980,691,F14,62,313,318,522
963,980,691,F14,134,277,453,419
964,980,691,F14,434,228,745,368
965,980,691,F14,607,119,928,299
966,2000,1125,Mirage2000,868,659,1072,775
967,2635,1602,C17,54,643,311,722
968,2635,1602,C17,579,1220,1003,1352
969,2635,1602,C17,1491,970,1968,1132
970,2635,1602,C17,2115,780,2405,866
971,2635,1602,C17,2307,656,2421,728
972,2635,1602,C17,2381,379,2562,432
973,2635,1602,C17,1192,475,1328,528
974,2635,1602,C17,567,311,768,376
975,2500,1685,V22,1099,293,1488,538
976,1920,1080,F18,299,165,1411,661
977,1920,1281,F18,292,389,1155,737
978,1024,820,V22,341,348,705,502
979,1024,515,A400M,24,346,300,429
980,1024,515,A400M,539,363,772,427
981,1024,515,A400M,281,56,937,250
982,1152,768,C5,599,394,734,482
983,1200,829,C5,329,338,865,468
984,1200,848,F15,508,480,552,512
985,2008,1308,B2,76,254,1932,675
986,1920,1280,F15,266,583,736,919
987,1920,1280,Rafale,849,428,1164,661
988,1920,1280,Mirage2000,1386,285,1609,464
989,4960,3508,MQ9,1991,1667,2680,1922
990,1200,675,V22,1,23,726,366
991,1200,675,V22,800,279,1120,414
992,1280,717,A400M,1,133,978,471
993,1280,960,C130,169,343,893,581
994,1200,900,V22,296,210,667,382
995,3271,2181,US2,1309,873,1960,1287
996,900,581,RQ4,78,251,900,483
997,900,581,U2,229,42,723,165
998,2500,1663,J20,531,1247,977,1510
999,2500,1663,J20,1502,211,1939,471
1000,1200,1013,RQ4,296,513,841,640
1001,4705,2898,F14,3486,2244,4629,2553
1002,4705,2898,F14,3808,1945,4547,2352
1003,4705,2898,F14,3463,46,4633,691
1004,3000,2000,F15,1755,1053,1972,1126
1005,3000,2000,F15,1267,1055,1483,1130
1006,848,480,Vulcan,385,194,519,325
1007,5896,1692,Be200,1722,450,3369,805
1008,2326,1545,F22,1249,718,1764,1435
1009,2326,1545,F35,1132,115,1500,592
1010,2000,1331,Mig31,323,443,553,534
1011,2000,1331,Mig31,768,357,1000,447
1012,2000,1331,Mig31,1204,261,1439,358
1013,2000,1331,Mig31,1628,138,1866,234
1014,1000,666,B2,174,272,537,384
1015,953,634,Be200,69,174,809,361
1016,1332,850,Mirage2000,152,190,1171,537
1017,2134,2134,F35,1232,790,1570,962
1018,800,557,C5,248,46,800,243
1019,800,557,C130,79,131,258,195
1020,1024,683,AG600,294,430,689,541
1021,2000,1125,F16,1,1,2000,1086
1022,1280,909,JAS39,737,147,881,259
1023,1920,1281,B2,1,79,1920,1151
1024,1920,2112,Su34,243,255,1920,1113
1025,1124,765,V22,744,32,1115,192
1026,1124,765,V22,380,44,1124,337
1027,1124,765,V22,1,12,1121,553
1028,900,1200,F35,194,392,669,534
1029,1068,1602,Mig31,82,370,978,946
1030,1068,1602,Mig31,343,556,1025,998
1031,1000,563,F35,255,140,394,200
1032,500,312,Mig31,63,20,347,129
1033,1280,916,F16,34,246,1280,681
1034,1280,833,J20,132,173,641,664
1035,1280,833,J20,389,358,1113,544
1036,1920,1280,MQ9,255,461,1623,827
1037,2048,1192,U2,207,457,1993,796
1038,1280,720,Rafale,588,301,692,405
1039,1024,576,V22,190,307,376,414
1040,1024,576,V22,709,337,887,409
1041,1620,1080,AG600,626,610,936,689
1042,1920,2792,A400M,909,817,1353,944
1043,1920,2792,A400M,863,938,1390,1085
1044,1920,2792,A400M,608,1217,1400,1434
1045,1920,2792,A400M,191,1662,1423,1980
1046,667,1000,Su57,139,141,511,897
1047,801,1200,J20,137,188,672,1058
1048,1200,794,U2,202,77,919,326
1049,1200,800,Mig31,651,122,777,214
1050,4256,2832,B1,94,718,3343,1613
1051,1080,720,AG600,170,275,900,481
1052,4288,2064,AV8B,247,1213,952,1393
1053,4288,2064,AV8B,2270,1177,2899,1338
1054,4288,2064,AV8B,2294,769,4288,1326
1055,1600,900,F16,561,259,984,432
1056,1200,800,F18,1,360,650,547
1057,1200,800,MQ9,303,327,1200,591
1058,800,533,Be200,299,234,382,257
1059,1024,706,Vulcan,242,245,807,508
1060,1600,1200,Mig31,1010,569,1235,689
1061,1600,1200,Mig31,275,529,504,650
1062,1280,850,C130,252,243,1094,509
1063,680,266,F117,16,87,654,188
1064,960,720,F16,102,213,768,413
1065,1200,675,US2,544,524,629,548
1066,1024,683,RQ4,1,71,1020,663
1067,1200,800,C130,837,379,1185,568
1068,1200,800,C130,1,440,432,598
1069,1200,800,F4,442,398,974,583
1070,1600,1051,E2,17,57,1584,1035
1071,1280,857,US2,1,31,1280,857
1072,1024,687,Tu95,63,224,785,391
1073,1024,687,F4,454,409,851,501
1074,1024,687,F4,260,515,720,624
1075,2100,1500,XB70,1,600,2100,945
1076,2048,1365,A10,824,706,936,741
1077,2048,1365,A400M,1034,15,2048,964
1078,2228,1578,F18,1,1,2228,1520
1079,1500,1000,EF2000,691,460,853,524
1080,1451,814,B52,738,119,822,149
1081,1451,814,B2,666,78,750,103
1082,1451,814,B1,595,98,663,131
1083,800,1053,U2,97,408,228,442
1084,800,1053,U2,182,555,450,663
1085,800,1053,U2,510,404,670,449
1086,1024,620,JAS39,33,93,1000,552
1087,1280,850,Tornado,320,284,1148,815
1088,1920,1080,F117,292,1,1132,1054
1089,1200,1200,AV8B,96,136,1111,500
1090,2100,1680,F22,1389,486,1834,977
1091,2100,1680,F117,883,528,1352,937
1092,2100,1680,F15,483,568,914,932
1093,2100,1680,F4,139,599,528,924
1094,1024,683,A10,84,402,239,443
1095,1024,683,Tornado,24,252,994,512
1096,1100,619,Su57,134,95,1040,432
1097,1600,1043,B2,301,570,449,637
1098,1600,1043,B2,381,546,844,653
1099,1600,1043,B2,721,458,1600,699
1100,1500,1000,AV8B,844,523,1171,610
1101,1500,1000,AV8B,64,503,548,644
1102,1372,915,F4,279,385,709,640
1103,1372,915,F4,775,195,1207,428
1104,1024,723,US2,199,350,682,670
1105,1024,723,US2,326,50,887,452
1106,1000,1000,F117,302,303,711,390
1107,1000,1000,F117,494,266,647,300
1108,1200,800,C17,271,234,720,600
1109,1000,667,B1,1,1,1000,592
1110,2047,1365,J20,150,538,1664,913
1111,4096,2198,F22,786,925,1405,1208
1112,4096,2198,F22,1449,527,2609,1006
1113,4096,2198,F22,153,586,3404,1851
1114,1200,672,Su57,299,145,1120,453
1115,4096,2734,F15,308,1224,3118,2527
1116,3000,2033,F15,1,1,3000,899
1117,1920,1080,SR71,155,604,610,792
1118,1920,1080,SR71,1207,613,1528,777
1119,1024,667,E2,225,358,377,431
1120,1024,667,E2,399,277,1024,440
1121,1024,667,F14,943,397,1024,433
1122,1200,1014,US2,1,1,1200,942
1123,3768,2514,F16,1510,639,2790,1029
1124,1080,721,J20,128,307,379,505
1125,1080,721,J20,607,282,867,487
1126,1200,799,US2,663,428,781,456
1127,1950,1197,Be200,104,352,1839,920
1128,932,524,B2,484,168,536,224
1129,932,524,B1,374,183,475,228
1130,932,524,B52,390,241,482,295
1131,1200,675,US2,377,142,831,487
1132,3861,2574,AV8B,415,239,2195,1050
1133,1199,737,A10,653,384,943,462
1134,1331,1400,J20,278,174,1101,653
1135,1331,1400,J20,269,894,843,1302
1136,910,647,SR71,42,66,841,348
1137,2400,1224,V22,1,1,2400,1224
1138,640,427,JAS39,61,145,543,296
1139,1279,695,A10,161,74,1234,369
1140,713,720,F35,4,18,313,179
1141,713,720,A10,385,9,700,169
1142,1000,679,B2,68,227,979,355
1143,4000,1912,C17,3538,342,3766,417
1144,2048,1536,MQ9,184,713,1760,1017
1145,1000,667,A10,516,391,778,515
1146,1920,1280,B52,432,305,1002,457
1147,1000,666,B2,140,313,583,396
1148,2925,2925,C130,1,1,2925,2815
1149,3507,2505,A10,1328,697,2194,1113
1150,3507,2505,F16,2557,1054,2862,1514
1151,3507,2505,F22,1411,1465,2052,1922
1152,3507,2505,F35,542,957,804,1458
1153,1944,1458,Be200,972,816,1065,841
1154,4096,2730,F35,982,909,4061,1854
1155,4096,2730,RQ4,1,1124,3524,1758
1156,3633,2422,EF2000,3225,1023,3511,1190
1157,3633,2422,EF2000,2904,897,3192,1068
1158,1829,2560,A10,430,629,654,1724
1159,1280,870,AV8B,6,271,1271,616
1160,1199,817,F18,357,219,935,603
1161,1024,667,E2,49,108,395,277
1162,1200,618,C130,172,106,616,249
1163,1920,1372,A10,211,366,1337,807
1164,2048,1365,U2,886,627,1144,771
1165,1280,868,JAS39,207,297,1060,533
1166,2048,1364,A10,984,865,1008,892
1167,2000,1316,B1,401,100,932,475
1168,1280,960,F14,52,261,218,318
1169,1280,960,F14,247,262,409,321
1170,1280,960,F14,420,266,581,317
1171,1280,960,F14,598,260,750,311
1172,1536,960,F35,271,105,529,172
1173,1280,996,SR71,1,417,486,680
1174,1280,996,SR71,452,404,840,662
1175,1280,996,SR71,820,415,1276,684
1176,703,1023,C17,78,111,641,260
1177,1080,1078,AG600,1,1,1080,628
1178,800,600,RQ4,281,232,391,266
1179,2048,1152,C17,640,218,1021,325
1180,1400,1000,AV8B,322,268,732,380
1181,1400,1000,AV8B,288,374,1400,693
1182,1280,853,A400M,235,126,1051,802
1183,1440,810,JAS39,257,63,1146,533
1184,1000,666,Rafale,218,14,515,190
1185,1000,666,Mirage2000,1,310,351,582
1186,564,423,Su57,166,47,561,217
1187,2000,1333,Vulcan,638,1,2000,322
1188,1200,800,V22,300,34,1200,454
1189,4010,2255,B52,201,1020,892,1198
1190,4010,2255,B52,2806,1018,3370,1154
1191,4010,2255,B52,1732,893,2157,1000
1192,4010,2255,F18,1820,723,1944,753
1193,1200,679,A10,642,122,974,199
1194,1200,679,A10,217,147,624,254
1195,1200,679,F16,257,256,740,396
1196,1200,679,F16,333,419,1004,627
1197,1800,1243,F4,286,329,1772,743
1198,1800,1243,F4,22,335,1729,803
1199,3000,1793,B2,78,626,2962,1549
1200,1024,683,V22,19,77,715,516
1201,1024,683,V22,671,365,883,508
1202,2048,1536,F18,851,1013,1209,1271
1203,1159,1500,B2,589,230,788,304
1204,1920,768,RQ4,4,1,1920,768
1205,1599,1200,Mig31,285,235,1281,915
1206,800,1119,F35,272,859,326,897
1207,800,1119,F35,234,777,287,816
1208,800,1119,F35,343,766,397,803
1209,800,1119,B1,463,560,597,682
1210,800,1119,B1,629,354,746,460
1211,800,1119,F15,509,221,562,255
1212,800,1119,F15,470,171,521,204
1213,800,1119,F15,224,185,281,220
1214,800,1119,F15,101,69,157,104
1215,1277,829,Tu160,540,332,714,497
1216,4096,2733,F18,1737,1803,2629,2251
1217,4096,2733,F18,1776,1216,2689,1674
1218,4096,2733,F18,2169,1168,3064,1610
1219,4096,2733,F18,2623,506,3525,951
1220,4096,2733,F18,2187,540,3110,978
1221,4096,2733,F18,1774,565,2709,1011
1222,500,750,F35,111,138,393,543
1223,1200,675,RQ4,1,245,972,601
1224,1280,851,Tornado,96,173,1194,676
1225,1024,576,Rafale,289,59,550,221
1226,1000,612,Su57,36,86,1000,565
1227,3016,2011,AV8B,150,321,1614,830
1228,2000,1331,V22,716,564,1297,833
1229,3600,2400,Vulcan,1,166,3600,1902
1230,7360,4912,B1,687,1735,6779,3204
1231,4052,2701,A10,1624,437,1903,763
1232,1600,1067,A10,220,421,496,483
1233,1600,1067,F16,472,382,705,452
1234,1600,1067,F16,496,294,694,353
1235,1600,1067,F16,642,353,854,418
1236,1200,800,F15,25,339,385,450
1237,1200,800,F15,146,279,423,369
1238,1200,800,F15,257,240,477,316
1239,1200,800,F15,388,212,524,289
1240,1200,800,F15,831,341,1183,449
1241,1200,800,F15,783,278,1038,370
1242,1200,800,F15,732,237,920,320
1243,1200,800,F15,665,212,800,289
1244,1200,721,C130,124,94,1117,631
1245,1200,1200,US2,466,96,792,193
1246,3568,2160,B1,1488,448,3135,797
1247,1200,1200,US2,173,1024,578,1133
1248,1200,1200,US2,600,795,1200,997
1249,1200,1200,US2,271,422,580,503
1250,1200,1200,US2,845,463,1182,549
1251,1036,1490,Rafale,68,400,1016,1324
1252,904,673,YF23,694,541,822,623
1253,904,673,YF23,736,368,864,439
1254,904,673,YF23,683,235,819,298
1255,904,673,YF23,748,96,864,145
1256,904,673,YF23,279,128,637,237
1257,904,673,YF23,40,299,463,463
1258,1066,1600,F35,232,1231,476,1332
1259,1066,1600,F35,621,1233,873,1338
1260,4256,2832,MQ9,2665,1761,3578,1956
1261,1200,797,C130,28,135,1146,591
1262,1600,1067,Mirage2000,120,418,1451,917
1263,1600,1067,Rafale,1136,146,1441,881
1264,1090,1600,B2,111,525,893,1385
1265,1079,720,US2,311,371,629,456
1266,960,960,C130,1,1,959,890
1267,2100,1500,F14,1704,943,2069,1173
1268,2100,1500,C5,1,104,1718,1275
1269,1200,900,US2,407,720,541,759
1270,1920,1080,Su34,638,488,790,549
1271,1920,1080,Su34,824,487,976,548
1272,1920,1080,Su34,985,486,1149,547
1273,1280,720,Su57,108,193,1222,552
1274,1536,2048,C5,359,775,1007,1176
1275,2100,1256,B1,1,814,532,978
1276,2100,1256,B1,88,849,893,1026
1277,2100,1256,B1,254,868,1081,1053
1278,2100,1256,B1,391,890,1245,1082
1279,2100,1256,B1,1078,974,2100,1202
1280,2100,1256,B1,957,264,1308,340
1281,4046,2697,F22,213,505,3550,1623
1282,4046,2697,F22,460,563,4046,1817
1283,1200,806,Be200,9,229,1185,472
1284,1024,768,Mirage2000,213,305,653,575
1285,1024,768,Mirage2000,418,199,868,473
1286,2818,1895,XB70,287,694,2241,1325
1287,610,394,Su57,85,104,387,193
1288,564,845,F14,194,17,384,313
1289,564,845,F14,189,309,373,584
1290,564,845,F14,185,576,359,839
1291,1650,1275,B52,188,633,602,718
1292,1650,1275,B52,1005,651,1404,730
1293,1600,837,AV8B,68,1,1600,796
